streamerId,install_date,registration_date,gender,streamer_type,followers,coins_earned_all_time,avg_stream_duration,avg_watchers_per_stream,avg_earned_coins_per_stream
6339e13e94c9c82f2a4a3a6a,2022-10-02,2022-10-02,female,Individual,2,0,1,1,0
6246284aed27fec1d0753dad,2022-03-31,2022-03-31,female,Official,13508,20164,11.44,124.27,53.07
63333a9bd177d15095066d5c,2022-09-27,2022-09-27,male,Individual,34,0,1,10.67,0
63229de176635e7b74814e15,2022-09-15,2022-09-15,male,Individual,14,0,3.5,20.75,0
633a022108aa4f2581ad126f,2022-10-02,2022-10-02,male,Individual,6,0,2,6.5,0
6333cd00d177d120c106bd8d,2022-09-28,2022-09-28,female,Individual,11,0,2.5,30,0
631d909f76635e7e8d7fd56c,2022-09-11,2022-10-03,iPreferNotToSay,Individual,7,0,2.5,12.3,0
6338668208aa4f2581ac9838,2022-10-01,2022-10-03,female,Individual,50,0,1,1,0
6315ebc6f613be66f8b75b30,2022-09-05,2022-10-01,female,Individual,200,256,11.11,60.85,9.48
629c85cbf5953b4880551fa5,2022-06-05,2022-06-05,female,Individual,108,0,2.4,26.9,0
62b099bcf4e06603441ff878,2022-06-20,2022-09-13,male,Individual,102,0,2.1,33.3,0
632f729d3750b150845af8c0,2022-09-24,2022-09-24,female,Official,218,49,28.21,84.88,1.48
633a8ffb08aa4f2581ad3d40,2022-10-03,2022-10-03,male,Individual,,0,1.5,3,0
633a38aa94c9c82f2a4a5b77,2022-10-03,2022-10-03,female,Individual,,0,2,17,0
6339bb2694c9c82f2a4a2d46,2022-10-02,2022-10-02,male,Individual,,0,3,6,0
632dfed5d177d10b9f04eb2f,2022-09-23,2022-09-23,female,Individual,132,1010,17.82,134.82,91.82
6277010206a266472442b2ec,2022-05-07,2022-05-07,female,Official,19321,33437,13.72,212.03,91.49
62de1ba80eb43312427cb96b,2022-07-25,2022-10-03,female,Individual,13,710,2.56,43.5,39.44
633a8fbb94c9c82f2a4a7041,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,2,10,0
633a8a3f94c9c82f2a4a6ef3,2022-10-03,2022-10-03,male,Individual,,0,1,0,0
6338c3bc08aa4f2581acb75a,2022-10-01,2022-10-01,male,Individual,5,0,3.33,21.83,0
633a378508aa4f2581ad22c4,2022-10-03,2022-10-03,male,Individual,1,0,2.5,11,0
6334fa9c38c52fb3346e79e0,2022-09-29,2022-09-29,male,Individual,1,0,2.67,9,0
63309507d177d1a5ac05e2eb,2022-09-25,2022-09-25,female,Individual,24,0,1.7,14.2,0
633a9a2808aa4f2581ad3f3a,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,1,2,0
633a65e108aa4f2581ad340e,2022-10-03,2022-10-03,male,Individual,,0,4,18,0
6339f3cc08aa4f2581ad0d5b,2022-10-02,2022-10-02,male,Individual,91,0,1,0,0
63369bee30b4f027e73aed42,2022-09-30,2022-09-30,female,Official,86225,796739,8.98,152.98,213.96
633aedf894c9c82f2a4a84df,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,1,0,0
6337b73108aa4f2581ac6f90,2022-10-01,2022-10-01,iPreferNotToSay,Individual,1,0,5.5,35.83,0
631652f6df484248ea68dc77,2022-09-05,2022-09-05,female,Official,24498,311124,12.46,167.1,315.54
633a58e908aa4f2581ad2ff7,2022-10-03,2022-10-03,female,Official,747,1151,8.45,101.86,10.46
633b1c0608aa4f2581ad5c4a,2022-10-03,2022-10-03,female,Individual,694,668,13.58,135,8.05
6336b88d30b4f027e73aef6d,2022-09-30,2022-09-30,female,Individual,,0,2,14.5,0
63350e6830b4f027e73aba96,2022-09-29,2022-09-29,male,Individual,,0,1,4,0
633818ac94c9c82f2a49abcf,2022-10-01,2022-10-01,male,Individual,,0,4,13,0
63373f6f94c9c82f2a497237,2022-09-30,2022-09-30,male,Individual,,0,1,9,0
6338279494c9c82f2a49af5d,2022-10-01,2022-10-01,male,Individual,1,0,1,0,0
6338011494c9c82f2a49a6f6,2022-10-01,2022-10-01,female,Individual,3,99,5.33,67.67,16.5
63250ab0fafcf174b51e8a38,2022-09-16,2022-09-16,iPreferNotToSay,Individual,,0,1,5,0
63390e8c94c9c82f2a49f16d,2022-10-02,2022-10-02,female,Individual,15,0,16,146,0
63378ac108aa4f2581ac5e60,2022-10-01,2022-10-01,female,Individual,,0,1,1,0
633789a808aa4f2581ac5dfd,2022-10-01,2022-10-01,male,Individual,,0,1,1,0
6339e81a94c9c82f2a4a3efd,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,0,0
6334968838c52fb3346e67c8,2022-09-28,2022-09-29,female,Individual,98,59,6.63,54.95,8
6339eda408aa4f2581ad0a10,2022-10-02,2022-10-02,iPreferNotToSay,Individual,1,0,1,6,0
633b505994c9c82f2a4aa142,2022-10-03,2022-10-03,male,Individual,,0,2,12.5,0
63385e4c94c9c82f2a49bddd,2022-10-01,2022-10-01,female,Individual,,0,1,2,0
6338c88208aa4f2581acb8f3,2022-10-01,2022-10-01,iPreferNotToSay,Individual,,0,1,0,0
63122df4f613beb4d2b668f3,2022-09-02,2022-09-03,female,Official,224,370,5.35,49.5,29.25
6331e5483750b1139c5ba365,2022-09-26,2022-09-26,female,Individual,114,465,7.59,56.76,27.35
6322864b76635e81a6814a14,2022-09-15,2022-09-15,female,Official,449,20395,37.35,102.31,254.94
633af47d08aa4f2581ad537b,2022-10-03,2022-10-03,male,Individual,,0,2.5,12,0
63362bfc38c52fb3346ea393,2022-09-29,2022-09-29,female,Individual,59,120,2.54,23.38,9.23
633808fe94c9c82f2a49a86c,2022-10-01,2022-10-01,male,Individual,2,0,2,11,0
6337319e08aa4f2581ac40ca,2022-09-30,2022-09-30,iPreferNotToSay,Individual,,0,1,1,0
6339f1f794c9c82f2a4a424b,2022-10-02,2022-10-02,male,Individual,,0,1.5,5,0
6339b01f08aa4f2581acf29f,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,2,8,0
6337a8a094c9c82f2a499373,2022-10-01,2022-10-01,female,Individual,,0,1,1,0
633ad9a794c9c82f2a4a806e,2022-10-03,2022-10-03,iPreferNotToSay,Individual,3,0,2,19,0
633a6def08aa4f2581ad363d,2022-10-03,2022-10-03,female,Individual,,0,2,12,0
633937ff94c9c82f2a4a0ff3,2022-10-02,2022-10-02,male,Individual,,0,2,23,0
632ff9983750b1c6005b29b3,2022-09-25,2022-09-25,male,Individual,,0,2,18,0
630fa5fef613bea7cdb5dd85,2022-08-31,2022-08-31,male,Individual,12,0,5.5,33.12,0
6339ba3a08aa4f2581acf563,2022-10-02,2022-10-02,male,Individual,,0,4,12,0
6339ac9a94c9c82f2a4a28d1,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,0,0
6337265508aa4f2581ac3db8,2022-09-30,2022-09-30,female,Individual,225,1309,6.22,52.35,37.4
6228d4fd77aabbf72952bb80,2022-03-09,2022-03-09,iPreferNotToSay,Individual,66,13,1.43,2.41,0.57
6338b3bf94c9c82f2a49da19,2022-10-01,2022-10-01,iPreferNotToSay,Individual,52,0,1.64,17.91,0
62bc842a4578a916966088e2,2022-06-29,2022-10-03,female,Official,4698,88019,1.29,3.93,8.56
633a0a6694c9c82f2a4a4d73,2022-10-02,2022-10-02,female,Individual,18,0,2.5,40.5,0
6338493d08aa4f2581ac8fe5,2022-10-01,2022-10-01,iPreferNotToSay,Individual,,0,1,0,0
629459e2f5953b07035207e6,2022-05-30,2022-05-30,female,Official,12244,34112,52.35,228.3,205.76
633adcd508aa4f2581ad4e5c,2022-10-03,2022-10-03,male,Individual,,0,1,3,0
633910b408aa4f2581accc4a,2022-10-02,2022-10-02,female,Official,6,0,6.33,50.67,0
633a130894c9c82f2a4a5068,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,0,0
633088ac3750b1bdfa5b56fe,2022-09-25,2022-09-25,female,Individual,249,1363,2.8,32.2,34.08
633a2c9494c9c82f2a4a5842,2022-10-03,2022-10-03,iPreferNotToSay,Individual,1,0,3,12,0
62803d1bc219b6c6d0d2719c,2022-05-14,2022-05-14,male,Individual,,0,2.5,11.5,0
6338fc6408aa4f2581acc74c,2022-10-02,2022-10-02,female,Individual,7174,113509,8.18,208.31,310.13
6339653e08aa4f2581ace05b,2022-10-02,2022-10-02,male,Individual,1,0,1,3,0
6337fb6908aa4f2581ac7e43,2022-10-01,2022-10-01,male,Individual,,0,1,4,0
6337cd6308aa4f2581ac756e,2022-10-01,2022-10-01,iPreferNotToSay,Individual,1,0,1,5,0
633ae8f294c9c82f2a4a83c5,2022-10-03,2022-10-03,female,Individual,,0,1,3.5,0
633b51f608aa4f2581ad6e44,2022-10-03,2022-10-03,male,Individual,,0,1,2,0
6337f8c094c9c82f2a49a583,2022-10-01,2022-10-01,male,Individual,,0,2,6.67,0
6336feca30b4f027e73af84d,2022-09-30,2022-09-30,iPreferNotToSay,Individual,17,0,12,122,0
6265ec984b1e916c7a0d98c6,2022-04-25,2022-04-25,female,Official,42416,55650,7.01,74.51,34.53
6338b94394c9c82f2a49dbe1,2022-10-01,2022-10-01,iPreferNotToSay,Individual,1,0,1,9,0
633a3c6c08aa4f2581ad2663,2022-10-03,2022-10-03,male,Individual,,0,13,52,0
6339d02308aa4f2581acfcfa,2022-10-02,2022-10-02,iPreferNotToSay,Individual,1,0,2.33,7.67,0
6338e48808aa4f2581acc021,2022-10-02,2022-10-02,iPreferNotToSay,Individual,191,2283,8.26,106.07,53.09
633a361008aa4f2581ad2259,2022-10-03,2022-10-03,male,Individual,1,0,6,41,0
6335fa7530b4f027e73ad55d,2022-09-29,2022-09-29,iPreferNotToSay,Individual,,0,1.2,3.4,0
633a06e894c9c82f2a4a4c49,2022-10-02,2022-10-02,female,Official,6591,158783,7.79,119.11,99.99
6338934108aa4f2581aca75b,2022-10-01,2022-10-01,female,Individual,239,581,22.88,270.12,72.62
633aca1208aa4f2581ad49a7,2022-10-03,2022-10-03,iPreferNotToSay,Individual,2,0,3,10,0
6302836eab766d67f9f83890,2022-08-21,2022-08-26,iPreferNotToSay,Official,13,0,1.9,2.52,0
6338b47d08aa4f2581acb2d5,2022-10-01,2022-10-01,male,Individual,,0,1,3,0
62985fa403012051a03bf9af,2022-06-02,2022-08-26,male,Individual,22,0,2.93,14.57,0
6339dc6994c9c82f2a4a38df,2022-10-02,2022-10-02,male,Individual,,0,1,0,0
6338533c08aa4f2581ac92de,2022-10-01,2022-10-01,female,Individual,,0,1,9,0
62664a9e4b1e9112150dd1b7,2022-04-25,2022-04-25,female,Official,35821,74461,6.29,53.87,55.81
62cdb571f0713f80cba352f0,2022-07-12,2022-07-12,female,Official,21487,282381,11.6,150.36,168.02
633b156c94c9c82f2a4a8db7,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,3,24,0
6336c34c38c52fb3346eb44a,2022-09-30,2022-09-30,male,Individual,99,14,3.2,69.2,2.8
633856bd08aa4f2581ac9401,2022-10-01,2022-10-01,female,Individual,,0,2,2,0
633790ea94c9c82f2a498c93,2022-10-01,2022-10-01,male,Individual,,0,4,25,0
62bdc62721d28f23fd44cd6c,2022-06-30,2022-06-30,female,Official,1745,5728,3.93,34.22,20.72
627f0eb2c219b6c0d3d1e011,2022-05-14,2022-05-14,male,Individual,,0,1,1.5,0
6338042394c9c82f2a49a777,2022-10-01,2022-10-01,male,Individual,1,0,1,5,0
631aa13476635e1b157e8925,2022-09-09,2022-09-09,male,Individual,21,0,1.33,3.67,0
633a437194c9c82f2a4a5f0c,2022-10-03,2022-10-03,male,Individual,3,0,24,135,0
6339527994c9c82f2a4a156a,2022-10-02,2022-10-02,male,Individual,6,0,4.17,17,0
6339b6f994c9c82f2a4a2bc4,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,0,0
63398b3f08aa4f2581ace955,2022-10-02,2022-10-02,female,Individual,,0,2,36,0
633a164808aa4f2581ad1a8f,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,5,0
626b4797cbde3a3d8cfbcb31,2022-04-29,2022-04-29,female,Official,27060,34982,36.53,284.57,188.38
633908ee94c9c82f2a49efd6,2022-10-02,2022-10-02,iPreferNotToSay,Individual,1,0,1.5,5.5,0
628e5be177727f079457c031,2022-05-25,2022-05-25,female,Official,2681,3100,33.42,245.34,38.8
6333502dd177d1e8920675a7,2022-09-27,2022-09-27,iPreferNotToSay,Individual,,0,1,0.5,0
6241b2afed27fe10477308da,2022-03-28,2022-03-28,iPreferNotToSay,Official,84416,47177,10.96,84,40.28
6318dd0876635ed6b27db622,2022-09-07,2022-09-07,female,Official,377,1058,16.85,91.49,37.71
6337d57308aa4f2581ac7827,2022-10-01,2022-10-01,male,Individual,,0,1,0,0
63376be808aa4f2581ac534d,2022-09-30,2022-10-01,female,Individual,9,0,2.5,26,0
62d21ad7755b082391093cbf,2022-07-16,2022-07-16,iPreferNotToSay,Official,9298,37775,1.37,4.9,8.16
633a0f1908aa4f2581ad173e,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,0,0
62afad387a0cc56fd9531b64,2022-06-19,2022-06-19,male,Individual,1,0,1,0.67,0
6337b0f308aa4f2581ac6e0e,2022-10-01,2022-10-01,female,Individual,5,0,7,118,0
633aa9e608aa4f2581ad41ec,2022-10-03,2022-10-03,male,Individual,,0,3,8,0
633b1f5908aa4f2581ad5d35,2022-10-03,2022-10-03,female,Individual,22,0,1.67,29.67,0
6337cc7308aa4f2581ac7534,2022-10-01,2022-10-01,male,Individual,25,0,4.25,44.25,0
6339b1fe08aa4f2581acf31f,2022-10-02,2022-10-02,male,Individual,1,0,1,1.25,0
63389cab94c9c82f2a49d20e,2022-10-01,2022-10-01,female,Individual,523,1068,13.63,128.59,23.22
62583b05b215210f7b0ee5e9,2022-04-14,2022-04-14,female,Official,15208,12398,11.86,148.25,31.83
633a503b94c9c82f2a4a619a,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,,0,0,0
63391e8494c9c82f2a4a070a,2022-10-02,2022-10-02,male,Individual,,0,2,3,0
633a5cf008aa4f2581ad30dc,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,2.67,19.67,0
63398a9694c9c82f2a4a217c,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,4,0
6334ad9b30b4f027e73aa834,2022-09-28,2022-09-30,female,Individual,97,28,97,427,39
6337ab4194c9c82f2a4993f5,2022-10-01,2022-10-01,male,Individual,,0,7,51,0
633afcf008aa4f2581ad5538,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,2,4,0
63235ebbfafcf10d831db2c8,2022-09-15,2022-09-15,female,Official,583,4167,24.97,100.85,46.82
633b715c94c9c82f2a4aacd6,2022-10-03,2022-10-03,male,Individual,,0,1,2,0
6338f28b08aa4f2581acc4ff,2022-10-02,2022-10-02,female,Individual,,0,1,5,0
633926bf08aa4f2581acd32a,2022-10-02,2022-10-02,male,Individual,,0,1,0,0
6338a88908aa4f2581acae81,2022-10-01,2022-10-02,female,Individual,18,0,4,69.5,0
633a367694c9c82f2a4a5a87,2022-10-03,2022-10-03,female,Official,28503,163711,3.79,38.67,58.12
6339d2bf08aa4f2581acfe50,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,2,8,0
6339d61c08aa4f2581acff62,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1.5,2.5,0
6333492d3750b148d95c0a28,2022-09-27,2022-10-03,female,Individual,85,198,13.25,142,49.5
63392ab694c9c82f2a4a0b74,2022-10-02,2022-10-02,male,Individual,2,0,1,6,0
633aaba094c9c82f2a4a7598,2022-10-03,2022-10-03,male,Individual,209,0,2.2,21.6,0
6338c83608aa4f2581acb8e6,2022-10-01,2022-10-01,iPreferNotToSay,Individual,,0,2,2,0
633a363194c9c82f2a4a5a65,2022-10-03,2022-10-03,female,Individual,22,0,7,96,0
633b470494c9c82f2a4a9df8,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,1,7,0
6337b06f08aa4f2581ac6e01,2022-10-01,2022-10-01,male,Individual,,0,4,37,0
63331e883750b15e3e5bfd82,2022-09-27,2022-09-27,female,Individual,15,0,12,59.33,0
6338cb1894c9c82f2a49e08c,2022-10-01,2022-10-01,male,Individual,,0,1,0,0
623e52b54ab21f0bcf7678da,2022-03-25,2022-03-25,female,Official,99931,104624,24.48,239.29,254.67
63349e2038c52fb3346e6991,2022-09-28,2022-09-28,male,Individual,6,0,1,0.5,0
63370a3c0c8ab2b1b94c3671,2022-09-30,2022-09-30,female,Individual,36,0,5.9,86.95,0
633872b194c9c82f2a49c475,2022-10-01,2022-10-01,female,Individual,22,39,3.5,47.5,19.5
6299accdf5953b104f540f23,2022-06-03,2022-08-29,male,Individual,13,0,2.57,7,0
62bd39cf21d28f77d644ac37,2022-06-30,2022-06-30,iPreferNotToSay,Official,1919,5384,4.06,35.99,13.34
6318b63ce5b482d41b40706d,2022-09-07,2022-09-07,iPreferNotToSay,Official,2351,76851,6.78,38.39,69.92
63327f68d177d1546f064e4c,2022-09-27,2022-09-27,female,Individual,56,0,9.86,68.79,0
63391eca94c9c82f2a4a0737,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1.67,11,0
6338b69894c9c82f2a49db6e,2022-10-01,2022-10-01,male,Individual,,0,4.67,23.67,0
62e19bb1a51fb8b7c7886d85,2022-07-27,2022-07-27,male,Individual,1,0,1,3.75,0
6339ebd008aa4f2581ad0967,2022-10-02,2022-10-02,iPreferNotToSay,Individual,2,0,1,0.83,0
632f247ad177d13c96056434,2022-09-24,2022-09-24,male,Individual,1,0,2,2.25,0
632e9d2bd177d1845a05557a,2022-09-24,2022-09-24,male,Individual,3,0,6.4,15.4,0
633b50f208aa4f2581ad6deb,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,1,4,0
633a255194c9c82f2a4a5662,2022-10-02,2022-10-02,male,Individual,,0,1.5,4.5,0
6339a99e08aa4f2581acf110,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1.33,2.67,0
633748f194c9c82f2a49759c,2022-09-30,2022-09-30,male,Individual,,0,1,2,0
6335bb9438c52fb3346e8d9e,2022-09-29,2022-09-30,iPreferNotToSay,Individual,,0,4.75,41,0
62a769caccee06024bea892f,2022-06-13,2022-06-13,male,Individual,586,2,0.98,2.09,0.01
6333351d3750b182245c01a9,2022-09-27,2022-09-27,iPreferNotToSay,Individual,3,0,1.75,7.25,0
6337c57d94c9c82f2a499a5f,2022-10-01,2022-10-01,female,Individual,264,3038,8.29,47.26,86.8
62d474b0755b0846210a13bd,2022-07-17,2022-08-05,iPreferNotToSay,Individual,82,0,2.7,51.4,0
633956a108aa4f2581acde48,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,3,5,0
6337665394c9c82f2a497eb9,2022-09-30,2022-10-01,female,Official,430,931,9.78,127.51,9.6
632b65b4fafcf15afa2068cc,2022-09-21,2022-10-03,iPreferNotToSay,Individual,2,0,1,2.5,0
6312cc27f613be8aabb6b26e,2022-09-03,2022-09-03,female,Individual,830,3233,10.77,92.82,78.43
626d97a0cbde3a0654fd7106,2022-04-30,2022-04-30,iPreferNotToSay,Individual,1,0,1,6,0
63397d7e08aa4f2581ace5ae,2022-10-02,2022-10-02,female,Individual,1,0,2.43,16.29,0
633b400308aa4f2581ad67ea,2022-10-03,2022-10-03,male,Individual,,0,1,0,0
633a365c08aa4f2581ad2271,2022-10-03,2022-10-03,male,Individual,,0,3,13,0
6336784d30b4f027e73ae8be,2022-09-30,2022-09-30,female,Individual,142,106,8.1,78.8,10.6
631b5bcf76635e25b77eb35d,2022-09-09,2022-09-09,iPreferNotToSay,Individual,240,702,10.22,84.27,38.86
633b327794c9c82f2a4a965c,2022-10-03,2022-10-03,female,Official,3281,86584,9.51,71.72,103.32
62a06692f5953b533a5706b7,2022-06-08,2022-06-10,female,Official,219080,1630084,42.19,609.53,2058.31
633aae7208aa4f2581ad4318,2022-10-03,2022-10-03,male,Individual,,0,1,0,0
6337ebb908aa4f2581ac7c0c,2022-10-01,2022-10-01,iPreferNotToSay,Individual,,0,1,1,0
6339776994c9c82f2a4a1c5d,2022-10-02,2022-10-02,male,Individual,,0,2,13,0
6338044894c9c82f2a49a77d,2022-10-01,2022-10-01,female,Official,841,26966,3.61,16.38,51.56
63161c38f613be5cf1b76132,2022-09-05,2022-09-05,female,Official,849,6440,4.48,23.66,45.51
633a341994c9c82f2a4a59ce,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,1,0,0
6338327308aa4f2581ac89e2,2022-10-01,2022-10-01,iPreferNotToSay,Individual,2,0,1,7,0
6339865894c9c82f2a4a2058,2022-10-02,2022-10-02,male,Individual,,0,1,1,0
631a3947e5b482d3e240e093,2022-09-08,2022-09-08,female,Official,16143,103936,17.01,238.85,134.42
6337803a94c9c82f2a4987b0,2022-09-30,2022-09-30,iPreferNotToSay,Individual,,0,6.6,20.2,0
62f200eda92caa83f1526471,2022-08-09,2022-08-09,female,Individual,25,0,1.3,6.35,0
6338750308aa4f2581ac9d40,2022-10-01,2022-10-01,iPreferNotToSay,Individual,,0,2.25,5,0
6338303f94c9c82f2a49b18e,2022-10-01,2022-10-01,female,Individual,122,210,9.5,70.88,26.25
6338b25a94c9c82f2a49d978,2022-10-01,2022-10-01,iPreferNotToSay,Individual,,0,1,7,0
630e24c2b5f77222876a774f,2022-08-30,2022-08-30,female,Official,7978,127264,9.22,117.87,93.82
628febd077727fd77d5886cf,2022-05-26,2022-05-26,male,Individual,,0,1,2,0
633a35ef08aa4f2581ad2248,2022-10-03,2022-10-03,male,Individual,5,0,2.5,15.67,0
633b57b508aa4f2581ad7015,2022-10-03,2022-10-03,iPreferNotToSay,Individual,18,0,3.5,41,0
6338162394c9c82f2a49ab49,2022-10-01,2022-10-01,female,Individual,3,0,2,9,0
6338af3c94c9c82f2a49d828,2022-10-01,2022-10-01,male,Individual,,0,11,53,0
62b0aea6f4e0662d451ffd2c,2022-06-20,2022-06-20,female,Official,12125,22873,10.11,57.89,54.9
6339e37608aa4f2581ad040c,2022-10-02,2022-10-02,male,Individual,,0,1,2,0
6337a21108aa4f2581ac6a0c,2022-10-01,2022-10-01,male,Individual,,0,10.5,48,0
633af53008aa4f2581ad53a0,2022-10-03,2022-10-03,male,Individual,,0,2.5,15,0
632b955cfafcf16bd02087bd,2022-09-21,2022-09-21,male,Individual,,0,3.5,10.17,0
6337c21b08aa4f2581ac7265,2022-10-01,2022-10-01,male,Individual,,0,1,3,0
6338c8a608aa4f2581acb8fd,2022-10-01,2022-10-01,female,Individual,2,0,3,18,0
632be82efafcf12575209c4f,2022-09-22,2022-09-22,male,Individual,,0,2,6,0
63388ef108aa4f2581aca61b,2022-10-01,2022-10-01,male,Individual,,0,1,4,0
633a182a08aa4f2581ad1ade,2022-10-02,2022-10-02,male,Individual,,0,1,5,0
630fc3a3f613be14f9b5e995,2022-08-31,2022-08-31,female,Official,56620,525787,7.9,113.67,138.47
63393d5194c9c82f2a4a119f,2022-10-02,2022-10-02,male,Individual,,0,1.4,4,0
633addf308aa4f2581ad4eb2,2022-10-03,2022-10-03,female,Individual,1,0,1,1,0
633a78d308aa4f2581ad3816,2022-10-03,2022-10-03,male,Individual,,0,1,0,0
6339a2bf08aa4f2581acef4c,2022-10-02,2022-10-02,female,Individual,5382,107043,8.5,85.33,62.09
6337ceab94c9c82f2a499d0a,2022-10-01,2022-10-01,male,Individual,,0,17,88,0
6339ecf808aa4f2581ad09d6,2022-10-02,2022-10-02,male,Individual,,0,1,2,0
6338682094c9c82f2a49c0b8,2022-10-01,2022-10-01,female,Individual,1,0,1,5,0
6337c09a94c9c82f2a49994b,2022-10-01,2022-10-01,male,Individual,,0,3,17.5,0
633a43b308aa4f2581ad29fb,2022-10-03,2022-10-03,iPreferNotToSay,Individual,,0,4,9.33,0
6339795708aa4f2581ace471,2022-10-02,2022-10-02,male,Individual,,0,1,5,0
6339dbc808aa4f2581ad014f,2022-10-02,2022-10-02,female,Individual,9,0,3,69,0
633a3d7408aa4f2581ad26d9,2022-10-03,2022-10-03,male,Individual,,0,3,8,0
630c132d44af593338cf3fd6,2022-08-29,2022-08-29,iPreferNotToSay,Individual,2,0,1,5,0
6339a99308aa4f2581acf10c,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,0.5,0
63380edc94c9c82f2a49a963,2022-10-01,2022-10-01,iPreferNotToSay,Individual,,0,1,2,0
62963471030120961c3b32ec,2022-05-31,2022-05-31,female,Official,10826,27214,74.04,327.87,257.58
63385ab908aa4f2581ac94ee,2022-10-01,2022-10-01,male,Individual,,0,1,0,0
62b352e50c7c8d2828380e7c,2022-06-22,2022-06-22,female,Individual,391,55,4.56,122.19,6.62
633a2dda94c9c82f2a4a5881,2022-10-03,2022-10-03,male,Individual,,0,1,1,0
63357e1730b4f027e73ac5ae,2022-09-29,2022-09-29,female,Individual,1,0,4.89,33.22,0
6339967194c9c82f2a4a244c,2022-10-02,2022-10-02,female,Official,2161,24607,7.58,95.93,82.57
62bd3106026081ed6e91693f,2022-06-30,2022-06-30,female,Official,54945,448369,5.02,86.38,75.66
633899d794c9c82f2a49d11d,2022-10-01,2022-10-01,iPreferNotToSay,Individual,1,0,1,4,0
6339d26094c9c82f2a4a3565,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,3,16,0
6337b12608aa4f2581ac6e16,2022-10-01,2022-10-01,iPreferNotToSay,Individual,9,0,8,45,0
633750d808aa4f2581ac4ae0,2022-09-30,2022-09-30,iPreferNotToSay,Individual,,0,1,3,0
6336b90738c52fb3346eb353,2022-09-30,2022-09-30,female,Official,254,3860,38.17,144.33,214.44
6338eaff94c9c82f2a49e83e,2022-10-02,2022-10-02,female,Individual,1,0,1,1,0
63279657f4d17ac91b3154cb,2022-09-18,2022-09-18,iPreferNotToSay,Individual,348,107,15.08,137.3,5.3
633ae47594c9c82f2a4a8307,2022-10-03,2022-10-03,iPreferNotToSay,Individual,20,3998,1.12,9.62,499.75
6337ca9694c9c82f2a499bd9,2022-10-01,2022-10-01,male,Individual,,0,3,23,0
633adbc108aa4f2581ad4e0b,2022-10-03,2022-10-03,female,Individual,16,0,2.33,17.67,0
633a01d194c9c82f2a4a49e7,2022-10-02,2022-10-02,male,Individual,,0,1,1,0
633aac6e08aa4f2581ad428c,2022-10-03,2022-10-03,male,Individual,,0,2,15,0
6339578a94c9c82f2a4a1654,2022-10-02,2022-10-02,iPreferNotToSay,Individual,,0,1,0,0
62bfc009a9e3d6165bd620d8,2022-07-02,2022-07-02,female,Individual,335,52,2.33,23.51,0.93
6339b87608aa4f2581acf4e2,2022-10-02,2022-10-02,iPreferNotToSay,Individual,279,0,3.03,29.83,0
6335b62338c52fb3346e8d13,2022-09-29,2022-10-02,iPreferNotToSay,Individual,46,0,3.15,23.77,0
632e8dc9d177d1c13a054f4f,2022-09-24,2022-09-24,male,Individual,1,0,2.27,5.18,0
633899ea08aa4f2581aca9cd,2022-10-01,2022-10-01,iPreferNotToSay,Individual,1,0,1,4,0
6294543103012042503a7675,2022-05-30,2022-05-30,female,Official,5354,31908,52.73,253.88,246.91
6339668708aa4f2581ace094,2022-10-02,2022-10-02,male,Individual,1,0,1,2,0
623eac3e66999def2b2d505a,2022-03-26,2022-09-27,female,Individual,,0,2,42,0
633791e894c9c82f2a498ce5,2022-10-01,2022-10-01,male,Individual,,0,2,7.33,0
62f2d0dcce2d961cd740b096,2022-08-09,2022-08-09,iPreferNotToSay,Individual,2,0,4,25,0
633b6f7094c9c82f2a4aaba3,2022-10-03,2022-10-03,male,Individual,,0,1,0,0
63383fbc08aa4f2581ac8d9b,2022-10-01,2022-10-01,male,Individual,,0,1,0,0
633790ab08aa4f2581ac5fd7,2022-10-01,2022-10-01,male,Individual,,0,1,4,0
